"product_name","product_url","product_brand","product_price_int","product_price_float","product_image"
"Smith Attack Chromapop Sunglasses","https://www.amazon.com/Smith-Optics-20042280799KI-Attack-Sunglasses/dp/B07QKWSF2T/ref=sr_1_79?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-79","Smith Optics","138.","52","https://m.media-amazon.com/images/I/61-pKGBBNxL._AC_UL320_.jpg"
"Polarized Sunglasses for Men Women - UV Protection TR90 Unbreakable Sports Sunglasses for Fishing Driving Cycling","https://www.amazon.com/FRETREE-Polarized-Sunglasses-Men-Women/dp/B07TCFM5WQ/ref=sr_1_80?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-80","FRETREE","15.","99","https://m.media-amazon.com/images/I/61IE1lmLytL._AC_UL320_.jpg"
"Hema Rimless Sunglasses","https://www.amazon.com/Maui-Jim-unisex-adult-Matte-Neutral/dp/B07Z13PKLS/ref=sr_1_81?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-81","Maui Jim","189.","99","https://m.media-amazon.com/images/I/61LzACsQjOL._AC_UL320_.jpg"
"Women's J5512 Large Vented Square Metal Sunglasses with Chain Detailed Temple & 100% UV Protection, 60 mm","https://www.amazon.com/Jessica-Simpson-J5512-Non-Polarized-Sunglasses/dp/B0739GRLY6/ref=sr_1_82?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-82","Jessica Simpson","40.","00","https://m.media-amazon.com/images/I/71IhmKCeNbL._AC_UL320_.jpg"
"Rb3025 Aviator Classic Sunglasses","https://www.amazon.com/Ray-Ban-Aviator-Classic-Black-G-15xlt/dp/B003CYKN5I/ref=sr_1_83?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-83","Ray-Ban","154.","00","https://m.media-amazon.com/images/I/61wEMCRjhOL._AC_UL320_.jpg"
"Rb2180 Round Sunglasses","https://www.amazon.com/Ray-Ban-Plastic-Sunglass-Havana-51/dp/B01C5J0LP2/ref=sr_1_84?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-84","Ray-Ban","144.","00","https://m.media-amazon.com/images/I/51q1iFKO8mL._AC_UL320_.jpg"
"Hook Sunglasses","https://www.amazon.com/dp/B01N1RJRCJ/ref=sr_1_85?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-85","Suncloud","21.","00","https://m.media-amazon.com/images/I/715X65-otnL._AC_UL320_.jpg"
"The Hook Titanium Polarized Sunglasses for Men and Women","https://www.amazon.com/William-Painter-Titanium-Polarized-Sunglasses/dp/B01AH0PVMO/ref=sr_1_86?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-86","William Painter","","","https://m.media-amazon.com/images/I/41ZfvHLvxOL._AC_UL320_.jpg"
"Flying Fisherman Fowey Polarized Sunglasses with AcuTint UV Blocker for Fishing and Outdoor Sports","https://www.amazon.com/Flying-Fisherman-Polarized-Sunglasses-AcuTint/dp/B00MHG4X8K/ref=sr_1_87?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-87","Flying Fisherman","14.","90","https://m.media-amazon.com/images/I/61SkMXo2-zL._AC_UL320_.jpg"
"mens Oo9239 Crankshaft Rectangular Sunglasses Rectangular Sunglasses","https://www.amazon.com/Oakley-Crankshaft-Polarized-Rectangular-Bronze/dp/B00IRMHYZC/ref=sr_1_88?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-88","Oakley","63.","00","https://m.media-amazon.com/images/I/51fyqkm2y9L._AC_UL320_.jpg"
"Men's Oo9454 Evzero Blades Shield Sunglasses Rectangular","https://www.amazon.com/Oakley-EVZero-Blades-Sunglasses-Matte/dp/B07QH1L2Y5/ref=sr_1_89?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-89","Oakley","","","https://m.media-amazon.com/images/I/51nwMfhpVXL._AC_UL320_.jpg"
"Rival Shield Sunglasses","https://www.amazon.com/Under-Armour-8600090-110961-Sunglasses-Charcoal/dp/B016EE9P1K/ref=sr_1_90?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-90","Under Armour","66.","99","https://m.media-amazon.com/images/I/61hVVAZnUbL._AC_UL320_.jpg"
"Retro Semi Rimless Polarized Sunglasses Horn Rimmed UV400 Glasses SJ5018","https://www.amazon.com/SOJOS-Clubmaster-Horn-rimmed-Polarized-Sunglasses/dp/B079DQH8PY/ref=sr_1_91?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-91","SOJOS","13.","97","https://m.media-amazon.com/images/I/61Wq7tPaLxL._AC_UL320_.jpg"
"mens Ca1005/S Pilot Sunglasses","https://www.amazon.com/Carrera-Ca1005s-Aviator-Sunglasses-Gradient/dp/B01KN2NB9Q/ref=sr_1_92?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-92","Carrera","66.","90","https://m.media-amazon.com/images/I/61ufgkP7ZdL._AC_UL320_.jpg"
"Womens L139 Sunglasses (HC8158) Acetate","https://www.amazon.com/Coach-Women-HC8158-Sunglasses-58mm/dp/B01714PQC4/ref=sr_1_93?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-93","COACH","84.","61","https://m.media-amazon.com/images/I/51tY3GMKMKL._AC_UL320_.jpg"
"Men's Ca5041/S Rectangular Sunglasses","https://www.amazon.com/Carrera-Ca5041-Gafas-rectangulares-hombre/dp/B01N4Q8KO2/ref=sr_1_94?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-94","Carrera","60.","51","https://m.media-amazon.com/images/I/61CZNIcOp7L._AC_UL320_.jpg"
"Polarized Sunglasses for Men Women Retro Aviator Square Goggle Classic Alloy Frame HERO SJ1126","https://www.amazon.com/SOJOS-Polarized-Sunglasses-Aviator-Gradient/dp/B07V56FHPL/ref=sr_1_95?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-95","SOJOS","14.","92","https://m.media-amazon.com/images/I/61SMi6uERSL._AC_UL320_.jpg"
"Polarized Optics Patrol","https://www.amazon.com/Suncloud-Patrol-Polarized-Sunglass-Silver/dp/B004KGUWXU/ref=sr_1_96?dchild=1&keywords=sunglasses&qid=1596432632&s=apparel&sr=1-96","Suncloud","","","https://m.media-amazon.com/images/I/61HWOqLBeHL._AC_UL320_.jpg"
"Womens L139 Sunglasses (HC8158) Acetate","https://www.amazon.com/Coach-Women-HC8158-Sunglasses-58mm/dp/B01714PQC4/ref=sr_1_97?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-97","COACH","84.","61","https://m.media-amazon.com/images/I/51tY3GMKMKL._AC_UL320_.jpg"
"Men's Ca5041/S Rectangular Sunglasses","https://www.amazon.com/Carrera-Ca5041-Gafas-rectangulares-hombre/dp/B01N4Q8KO2/ref=sr_1_98?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-98","Carrera","60.","51","https://m.media-amazon.com/images/I/61CZNIcOp7L._AC_UL320_.jpg"
"Polarized Sunglasses for Men Women Retro Aviator Square Goggle Classic Alloy Frame HERO SJ1126","https://www.amazon.com/SOJOS-Polarized-Sunglasses-Aviator-Gradient/dp/B07V56FHPL/ref=sr_1_99?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-99","SOJOS","14.","92","https://m.media-amazon.com/images/I/61SMi6uERSL._AC_UL320_.jpg"
"Polarized Optics Patrol","https://www.amazon.com/Suncloud-Patrol-Polarized-Sunglass-Silver/dp/B004KGUWXU/ref=sr_1_100?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-100","Suncloud","","","https://m.media-amazon.com/images/I/61HWOqLBeHL._AC_UL320_.jpg"
"Women's Oo4079 Feedback Aviator Metal Sunglasses","https://www.amazon.com/Oakley-Feedback-Sunglasses-Polished-Tungsten/dp/B07N7QBF8V/ref=sr_1_101?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-101","Oakley","98.","00","https://m.media-amazon.com/images/I/51arVFrZMiL._AC_UL320_.jpg"
"womens Dalia 2 Aviator Sunglasses","https://www.amazon.com/Kate-Spade-Polarized-Rectangular-Sunglasses/dp/B06XB9N65X/ref=sr_1_102?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-102","Kate Spade New York","82.","88","https://m.media-amazon.com/images/I/61csIwby9JL._AC_UL320_.jpg"
"Loveseat Polarized Sunglasses","https://www.amazon.com/Suncloud-Loveseat-Polarized-Sunglasses-Tortoise/dp/B019QN15EG/ref=sr_1_103?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-103","Suncloud","32.","34","https://m.media-amazon.com/images/I/7146vtGxXUL._AC_UL320_.jpg"
"Clam Case","https://www.amazon.com/Maui-Jim-Clam-Case-Large/dp/B00PJ946SE/ref=sr_1_104?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-104","Maui Jim","29.","90","https://m.media-amazon.com/images/I/61-ergy3WNL._AC_UL320_.jpg"
"Women's Oo9191 Unstoppable Rectangular Sunglasses","https://www.amazon.com/Oakley-Unstoppable-Rectangular-Sunglasses-Polarized/dp/B01BU1S5HC/ref=sr_1_105?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-105","Oakley","196.","00","https://m.media-amazon.com/images/I/51bjX0OfAzL._AC_UL320_.jpg"
"Smith Guides Choice Sunglasses","https://www.amazon.com/Smith-Optics-Guides-Choice-Sunglasses/dp/B07QKGNMB1/ref=sr_1_106?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-106","Smith Optics","140.","65","https://m.media-amazon.com/images/I/61hO7t7mPqL._AC_UL320_.jpg"
"Men's Oo9238 Fives Squared Rectangular Sunglasses","https://www.amazon.com/Oakley-Squared-Rectangular-Sunglasses-Polished/dp/B00DY1LT9S/ref=sr_1_107?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-107","Oakley","96.","00","https://m.media-amazon.com/images/I/61ZJLJXRreL._AC_UL320_.jpg"
"Mayor Polarized Sunglass with Polycarbonate Lens","https://www.amazon.com/Suncloud-Polarized-Sunglass-Polycarbonate-Tortoise/dp/B00SRHZIRS/ref=sr_1_108?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-108","Suncloud","","","https://m.media-amazon.com/images/I/71zdgxsKdVL._AC_UL320_.jpg"
"Kids' Nitro L Sunglasses Rectangular","https://www.amazon.com/Under-Armour-Polarized-Rectangular-Sunglasses/dp/B01DQHX10O/ref=sr_1_109?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-109","Under Armour","55.","99","https://m.media-amazon.com/images/I/715NoZKZDmL._AC_UL320_.jpg"
"Gascan OO9014 Sunglasses For Men+BUNDLE with Oakley Accessory Leash Kit","https://www.amazon.com/Oakley-Gascan-OO9014-Sunglasses-Accessory/dp/B07TJ29B91/ref=sr_1_110?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-110","Oakley","136.","00","https://m.media-amazon.com/images/I/31MFwoYtb-L._AC_UL320_.jpg"
"Women's RB4101 Jackie Ohh Sunglasses","https://www.amazon.com/Ray-Ban-Womens-Sunglasses-Polarized-Gradient/dp/B071CQM4HN/ref=sr_1_111?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-111","Ray-Ban","189.","00","https://m.media-amazon.com/images/I/51jCHooiWoL._AC_UL320_.jpg"
"Youth Ry107 Sport Baseball Sunglasses","https://www.amazon.com/Rawlings-Youth-Ry107-Sunglasses-White/dp/B07CMFG7FY/ref=sr_1_112?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-112","Rawlings","26.","99","https://m.media-amazon.com/images/I/51Wx9GQj1yL._AC_UL320_.jpg"
"Polarized Night Vision Driving Glasses Men Women,Reduce Glare and Enhance Vision in Rainy, Foggy","https://www.amazon.com/KastKing-Polarized-Driving-Glasses-Wayfair/dp/B07W52VH1X/ref=sr_1_113?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-113","KastKing","24.","99","https://m.media-amazon.com/images/I/512vXOgLp6L._AC_UL320_.jpg"
"Men and Women Polarized Wooden Sunglasses-men and Women are Equipped With mirror Polarized Lenses-Bamboo Sunglasses","https://www.amazon.com/Amexi-Fashion-Mirrored-Wayfarer-Sunglasses/dp/B07CWQ4PJB/ref=sr_1_114?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-114","AMEXI","18.","65","https://m.media-amazon.com/images/I/612CReKspfL._AC_UL320_.jpg"
"Flying Fisherman Cayo Polarized Sunglasses with AcuTint UV Blocker for Fishing and Outdoor Sports","https://www.amazon.com/Flying-Fisherman-Cayo-Polarized-Sunglasses/dp/B00MHG4VQO/ref=sr_1_115?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-115","Flying Fisherman","17.","61","https://m.media-amazon.com/images/I/71smVx4dnNL._AC_UL320_.jpg"
"Heart Shaped Sunglasses Clout Goggle Vintage Cat Eye Mod Style Retro Glasses Kurt Cobain SJ2062","https://www.amazon.com/SOJOS-Shaped-Sunglasses-Vintage-Glasses/dp/B07JB6BDT5/ref=sr_1_116?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-116","SOJOS","12.","99","https://m.media-amazon.com/images/I/51wqn6dlAeL._AC_UL320_.jpg"
"Wooden Sunglasses with Black Polarized Lens in Walnut Wood WOODIES","https://www.amazon.com/Woodies-Walnut-Sunglasses-Polarized-Lenses/dp/B01HN83BPC/ref=sr_1_117?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-117","Woodies","29.","00","https://m.media-amazon.com/images/I/51r2CE0vVTL._AC_UL320_.jpg"
"Bose Frames Lens Collection, Blue Gradient Alto Style, interchangeable replacement lenses","https://www.amazon.com/Bose-Collection-Gradient-interchangeable-replacement/dp/B07PFVNCVD/ref=sr_1_118?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-118","Bose","19.","00","https://m.media-amazon.com/images/I/51ItuopzveL._AC_UL320_.jpg"
"Rb3025 Aviator Classic Gradient Sunglasses","https://www.amazon.com/Ray-Ban-Non-Mirrored-Non-Polarized-Sunglasses-Gradient/dp/B0095U9ICM/ref=sr_1_119?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-119","Ray-Ban","169.","00","https://m.media-amazon.com/images/I/61S+Y+l+TfL._AC_UL320_.jpg"
"Women's After Hours Sunglasses","https://www.amazon.com/Quay-Womens-After-Sunglasses-Toffee/dp/B07XRR5YSY/ref=sr_1_120?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-120","Quay","64.","99","https://m.media-amazon.com/images/I/51D3Lq154SL._AC_UL320_.jpg"
"Polarized Optics Women's Mosaic","https://www.amazon.com/Suncloud-Mosaic-Sunglasses-Tortoise-Polycarbonate/dp/B01MSYBTCJ/ref=sr_1_121?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-121","Suncloud","","","https://m.media-amazon.com/images/I/71stMQ436dL._AC_UL320_.jpg"
"Mens Clint UV Protection Fashion Round Sunglasses Yellow O/S","https://www.amazon.com/Tom-Ford-Shiny-Sunglasses-Category/dp/B01N7J8AHW/ref=sr_1_122?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-122","Tom Ford","114.","00","https://m.media-amazon.com/images/I/61OqD3-We+L._AC_UL320_.jpg"
"Boys' Oo9200 Quarter Jacket Rectangular Sunglasses","https://www.amazon.com/Oakley-Quarter-Jacket-Rectangular-Sunglasses/dp/B00SE7069G/ref=sr_1_123?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-123","Oakley","96.","00","https://m.media-amazon.com/images/I/51gKCPFVNcL._AC_UL320_.jpg"
"Red Sands Rectangular Sunglasses","https://www.amazon.com/Maui-Jim-B432-2M-Rectangular-PolarizedPlus2/dp/B01GVOLRC8/ref=sr_1_124?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-124","Maui Jim","229.","99","https://m.media-amazon.com/images/I/71I0QcZ68rL._AC_UL320_.jpg"
"Men's Oo9013 Frogskins Square Sunglasses","https://www.amazon.com/Oakley-OO9013-Frogskins-cuadradas-hombre/dp/B07GNXZKB1/ref=sr_1_125?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-125","Oakley","73.","00","https://m.media-amazon.com/images/I/61fFeC7BKeL._AC_UL320_.jpg"
"mens An4182 Hot Shot Rectangular Wrap Sunglasses Wrap Sunglasses","https://www.amazon.com/Arnette-Hot-Shot-Rectangular-Sunglasses/dp/B00BQ73Q8O/ref=sr_1_126?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-126","ARNETTE","58.","20","https://m.media-amazon.com/images/I/71WWrX0kbNL._AC_UL320_.jpg"
"Men's Luxury Carbon Fiber Temple Polarized Sunglasses for Men Sports UV400 DC8206","https://www.amazon.com/DUCO-Classic-Rectangular-Polarized-Sunglasses/dp/B07DNXGYC2/ref=sr_1_127?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-127","Duco","35.","00","https://m.media-amazon.com/images/I/71WTzTfWC8L._AC_UL320_.jpg"
"Men's Oo9406 Sutro Shield Sunglasses","https://www.amazon.com/Oakley-OO9406-Sutro-Shield-Sunglasses/dp/B07N7X5ZF5/ref=sr_1_128?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-128","Oakley","166.","00","https://m.media-amazon.com/images/I/51xjQLJJ5lL._AC_UL320_.jpg"
"Holbrook Sunglasses 57MM Matte Black Frame/Warm Grey Lens","https://www.amazon.com/Oakley-Holbrook-Sunglasses-Matte-Black/dp/B06XW16QMS/ref=sr_1_129?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-129","Oakley","88.","95","https://m.media-amazon.com/images/I/618RD2rf+UL._AC_UL320_.jpg"
"Men's Oo9397 Targetline Square Sunglasses","https://www.amazon.com/Oakley-OO9397-Targetline-Sunglasses-Polished/dp/B078WGB4V5/ref=sr_1_130?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-130","Oakley","83.","00","https://m.media-amazon.com/images/I/518fyAAiCkL._AC_UL320_.jpg"
"Polarized Women Sunglasses Wear to Cover Over Prescription Glasses UV Protection and HD Vision","https://www.amazon.com/Plastic-Polarized-Sunglasses-Rhinestones-Tortoise/dp/B07JHC7NNV/ref=sr_1_131?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-131","PZ","12.","99","https://m.media-amazon.com/images/I/71-gQue9wOL._AC_UL320_.jpg"
"Men's Oo4124 Gauge 8 Rectangular Metal Sunglasses","https://www.amazon.com/Oakley-OO4124-Gauge-Rectangular-Sunglasses/dp/B06XTHKJP9/ref=sr_1_132?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-132","Oakley","166.","00","https://m.media-amazon.com/images/I/51hQhsEsJ0L._AC_UL320_.jpg"
"unisex-adult Igniter 2.0 Sunglasses Rectangular Sunglasses","https://www.amazon.com/Under-Armour-Igniter-Sunglasses-8600051-104361/dp/B00ARNQSSI/ref=sr_1_133?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-133","Under Armour","91.","59","https://m.media-amazon.com/images/I/51Dydp23R6L._AC_UL320_.jpg"
"unisex-adult Bound/S Pilot Sunglasses","https://www.amazon.com/Carrera-Bounds-Aviator-Sunglasses-GRADIENT/dp/B01KN2N4JI/ref=sr_1_134?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-134","Carrera","44.","96","https://m.media-amazon.com/images/I/71ngck10-gL._AC_UL320_.jpg"
"Mens Sports Polarized Sunglasses UV Protection Sunglasses for Men 8177s","https://www.amazon.com/DUCO-Polarized-Sunglasses-Protection-Gunmetal/dp/B00SMRN88Y/ref=sr_1_135?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-135","Duco","24.","00","https://m.media-amazon.com/images/I/71flNZpqPmL._AC_UL320_.jpg"
"Women's GF0300","https://www.amazon.com/GUESS-Womens-GF0300-Shiny-Gradient/dp/B07N69GBNQ/ref=sr_1_136?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-136","GUESS","35.","99","https://m.media-amazon.com/images/I/61QMr4iizlL._AC_UL320_.jpg"
"Women's Oversized Sunglasses","https://www.amazon.com/TOMS-Womens-TRAVELER-Florentin-Matte/dp/B01N0GWRDE/ref=sr_1_137?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-137","TOMS","74.","45","https://m.media-amazon.com/images/I/61E3TL5ZOoL._AC_UL320_.jpg"
"Women's Dalia Aviator Sunglasses","https://www.amazon.com/Kate-Spade-Dalia-Aviator-Gradient/dp/B00S8L2U38/ref=sr_1_138?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-138","Kate Spade New York","87.","59","https://m.media-amazon.com/images/I/61a5EUzY8BL._AC_UL320_.jpg"
"Peahi Wrap Sunglasses","https://www.amazon.com/Maui-Jim-Polarized-Lifestyle-Sunglasses/dp/B07ZGBDCRH/ref=sr_1_139?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-139","Maui Jim","269.","99","https://m.media-amazon.com/images/I/612RAOeW6cL._AC_UL320_.jpg"
"Classic Retro Polarized Sunglasses Small Vintage UV400 Glasses CELEB SJ2076","https://www.amazon.com/SOJOS-Polarized-Sunglasses-Tortoise-Gradient/dp/B07SRWDDZK/ref=sr_1_140?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-140","SOJOS","13.","76","https://m.media-amazon.com/images/I/61i+z2c9yoL._AC_UL320_.jpg"
"Women's J5012 Glamorous Cat-Eye Sunglasses with 100% UV Protection, 55 mm","https://www.amazon.com/Jessica-Simpson-J5012-Non-Polarized-Sunglasses/dp/B00GXW5IT2/ref=sr_1_141?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-141","Jessica Simpson","38.","06","https://m.media-amazon.com/images/I/611iqB63gTL._AC_UL320_.jpg"
"Suz 0MK2055 56mm Black/Grey Gradient One Size","https://www.amazon.com/Michael-Kors-0MK2055-Gradient-Sunglasses/dp/B06XRWDRFC/ref=sr_1_142?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-142","Michael Kors","64.","90","https://m.media-amazon.com/images/I/71BvzrZLrvL._AC_UL320_.jpg"
"Women's Oo9232 Drop in Cat Eye Sunglasses Cateye","https://www.amazon.com/Oakley-Mujer-Negro-58-MM/dp/B00NGFG6F4/ref=sr_1_143?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-143","Oakley","87.","49","https://m.media-amazon.com/images/I/51sC7IsMw-L._AC_UL320_.jpg"
"RY103 Sunglasses (Youth Fit)","https://www.amazon.com/Rawlings-RY1903-Sunglasses-19F/dp/B07T3FWXBV/ref=sr_1_144?dchild=1&keywords=sunglasses&qid=1596432644&s=apparel&sr=1-144","Rawlings","24.","99","https://m.media-amazon.com/images/I/517GLBrjMgL._AC_UL320_.jpg"
"MK2045 317711 Black Jan Cats Eyes Sunglasses Lens Category 2 Size","https://www.amazon.com/Michael-Kors-Womens-Gradient-Sunglasses/dp/B01MU7XQ3P/ref=sr_1_145?dchild=1&keywords=sunglasses&qid=1596432655&s=apparel&sr=1-145","Michael Kors","55.","80","https://m.media-amazon.com/images/I/51P7L88Z2RL._AC_UL320_.jpg"
"Women's Starfish Cat-Eye Sunglasses","https://www.amazon.com/Maui-Jim-Sunglasses-GS744-02UTD-PolarizedPlus2/dp/B07ZGB738C/ref=sr_1_146?dchild=1&keywords=sunglasses&qid=1596432655&s=apparel&sr=1-146","Maui Jim","269.","99","https://m.media-amazon.com/images/I/61IDFEL-kiL._AC_UL320_.jpg"
"Polarized Sunglasses for Men Retro - FEIDU Polarized Retro Sunglasses for Men FD2149","https://www.amazon.com/Polarized-Sunglasses-Men-Retro-black-matte/dp/B07K7BVXZG/ref=sr_1_147?dchild=1&keywords=sunglasses&qid=1596432655&s=apparel&sr=1-147","FEIDU","11.","99","https://m.media-amazon.com/images/I/61W78lmohWL._AC_UL320_.jpg"
"Grand Prix 2 T4M Pilot Sunglasses Lens Categ, Black/White, 64mm","https://www.amazon.com/Carrera-Grand-Black-White-Sunglasses/dp/B00455DUP8/ref=sr_1_148?dchild=1&keywords=sunglasses&qid=1596432655&s=apparel&sr=1-148","Carrera","","","https://m.media-amazon.com/images/I/71ceCWrO2oL._AC_UL320_.jpg"
"Polarized Sunglasses for Women UV Protection Outdoor Glasses Ultra-Lightweight Comfort Frame","https://www.amazon.com/Carfia-Oversized-Sunglasses-Protection-Glare-Free/dp/B074P2VX6R/ref=sr_1_149?dchild=1&keywords=sunglasses&qid=1596432655&s=apparel&sr=1-149","Carfia","21.","99","https://m.media-amazon.com/images/I/6121JfJgEhL._AC_UL320_.jpg"
"Women's Oo4129 Split Time Aviator Metal Sunglasses","https://www.amazon.com/Oakley-OO4129-Split-Aviator-Sunglasses/dp/B07Y2WB8CN/ref=sr_1_150?dchild=1&keywords=sunglasses&qid=1596432655&s=apparel&sr=1-150","Oakley","138.","95","https://m.media-amazon.com/images/I/617u7Oec2zL._AC_UL320_.jpg"
"Women's J5564 Round Mixed Metal Sunglasses with Metal Brow Bar & Temple & 100% UV Protection, 60 mm","https://www.amazon.com/Jessica-Simpson-Non-Polarized-Iridium-Sunglasses/dp/B07KL1JM48/ref=sr_1_151?dchild=1&keywords=sunglasses&qid=1596432655&s=apparel&sr=1-151","Jessica Simpson","31.","44","https://m.media-amazon.com/images/I/61nsGtR8CdL._AC_UL320_.jpg"
